dataset_name,observatory,instrument,proposid,detector,grating,filter,cenwave,aperture,lifetime_pos,obs_date_mjd,obs_date_isot,target_name,target_name_hlsp,coadd,exp_timeseries,subexp_timeseries,drizzled,custom_cal,star_region,ullyses_obs,archival_obs,qual_comm
oejg2s020,HST,STIS,16367,FUV-MAMA,E140M,Clear,1425,0.2X0.2,N/A,59648.40209266,2022-03-10T09:39:00.806,SK-65D55,SK-65D55,True,False,False,False,,LMC,True,False,
oec61q010,HST,STIS,16230,CCD,G430L,Clear,4300,52X0.5,N/A,59229.27434482,2021-01-15T06:35:03.392,SK-66-100,SK-66D100,True,False,False,False,,LMC,False,True,
oec61q020,HST,STIS,16230,CCD,G230LB,Clear,2375,52X0.5,N/A,59229.2807452,2021-01-15T06:44:16.385,SK-66-100,SK-66D100,True,False,False,False,,LMC,False,True,
oeui1s010,HST,STIS,16821,FUV-MAMA,E140M,Clear,1425,0.2X0.2,N/A,59812.66241083,2022-08-21T15:53:52.296,SK-66D100,SK-66D100,True,False,False,False,,LMC,True,False,
oeui1s020,HST,STIS,16821,FUV-MAMA,E140M,Clear,1425,0.2X0.2,N/A,59812.72374194,2022-08-21T17:22:11.304,SK-66D100,SK-66D100,True,False,False,False,,LMC,True,False,
p1172303000,FUSE,FUV,N/A,ALL,N/A,N/A,N/A,LWRS,N/A,51532.05915509,1999-12-20T01:25:11.000,SK-66D100,SK-66D100,False,False,False,False,,LMC,False,True,
lf1q1cpcq,HST,COS,16825,FUV,G130M,N/A,1096,PSA,2,59882.84157775,2022-10-30T20:11:52.318,SK-66D152,SK-66D152,True,False,False,False,,LMC,True,False,
lf1q1cpfq,HST,COS,16825,FUV,G130M,N/A,1096,PSA,2,59882.85760812,2022-10-30T20:34:57.342,SK-66D152,SK-66D152,True,False,False,False,,LMC,True,False,
lf1q1cpjq,HST,COS,16825,FUV,G130M,N/A,1096,PSA,2,59882.90213368,2022-10-30T21:39:04.350,SK-66D152,SK-66D152,True,False,False,False,,LMC,True,False,
lf1q1cpmq,HST,COS,16825,FUV,G130M,N/A,1096,PSA,2,59882.92336034,2022-10-30T22:09:38.333,SK-66D152,SK-66D152,True,False,False,False,,LMC,True,False,
of1q1s010,HST,STIS,16825,FUV-MAMA,E140M,Clear,1425,0.2X0.2,N/A,60036.10690908,2023-04-02T02:33:56.945,SK-66D152,SK-66D152,True,False,False,False,,LMC,True,False,
of1q1s020,HST,STIS,16825,FUV-MAMA,E140M,Clear,1425,0.2X0.2,N/A,60036.16881871,2023-04-02T04:03:05.937,SK-66D152,SK-66D152,True,False,False,False,,LMC,True,False,
letj1ch9q,HST,COS,16819,FUV,G130M,N/A,1291,PSA,5,59681.96530973,2022-04-12T23:10:02.761,SK-66D17,SK-66D17,True,False,False,False,,LMC,True,False,
letj1chdq,HST,COS,16819,FUV,G130M,N/A,1291,PSA,5,59681.9700901,2022-04-12T23:16:55.785,SK-66D17,SK-66D17,True,False,False,False,,LMC,True,False,
letjact8q,HST,COS,16819,FUV,G160M,N/A,1611,PSA,4,59780.86954602,2022-07-20T20:52:08.776,SK-66D17,SK-66D17,True,False,False,False,,LMC,True,False,
letjactaq,HST,COS,16819,FUV,G160M,N/A,1611,PSA,4,59780.87360825,2022-07-20T20:57:59.753,SK-66D17,SK-66D17,True,False,False,False,,LMC,True,False,
