radeg,raerr("),decdeg,decerr("),Johnson_V (V),Verr,Vnobs,Johnson_B (B),Berr,Bnobs,Sloan_u (SU),SUerr,SUnobs,Sloan_g (SG),SGerr,SGnobs,Sloan_r (SR),SRerr,SRnobs,Sloan_i (SI),SIerr,SInobs,Sloan_z (SZ),SZerr,SZnobs,PanSTARRS_Y (Y),Yerr,Ynobs
84.962986,0.198,-1.278982,0.231,NA,NA,0,NA,NA,0,NA,NA,0,18.104,0.097,3,17.267,0.113,3,NA,NA,0,NA,NA,0,NA,NA,0
84.963377,0.632,-1.20914,0.338,NA,NA,0,NA,NA,0,NA,NA,0,17.515,0.109,6,16.447,0.08,6,15.704,0.103,5,NA,NA,0,NA,NA,0
84.963526,0.542,-1.417563,0.425,17.264,0.158,1,18.238,0.241,1,NA,NA,0,17.689,0.093,6,16.691,0.125,6,16.199,0.018,3,NA,NA,0,NA,NA,0
84.965379,0.825,-1.206543,0.395,16.472,0.089,11,17.421,0.158,11,NA,NA,0,16.957,0.081,9,16.064,0.23,9,15.443,0.167,7,NA,NA,0,NA,NA,0
84.967089,0.299,-1.232633,0.221,14.574,0.139,18,15.384,0.137,18,NA,NA,0,14.924,0.151,18,14.246,0.195,18,13.83,0.217,18,13.406,0.045,2,NA,NA,0
84.969812,0.522,-1.150097,0.442,NA,NA,0,NA,NA,0,NA,NA,0,18.334,0.039,4,17.02,0.096,4,16.423,0.173,3,NA,NA,0,NA,NA,0
84.97089,0.588,-1.279808,0.425,17.191,0.085,6,17.993,0.093,6,NA,NA,0,17.813,0.174,9,16.639,0.19,9,16.028,0.118,8,NA,NA,0,NA,NA,0
84.974035,0.345,-1.308225,0.305,15.232,0.152,19,15.939,0.12,19,NA,NA,0,15.534,0.18,20,14.964,0.184,20,14.664,0.197,16,NA,NA,0,NA,NA,0
84.974406,0.459,-1.245033,0.361,16.12,0.107,14,16.898,0.1,14,NA,NA,0,16.444,0.121,13,15.827,0.149,13,15.453,0.173,11,NA,NA,0,NA,NA,0
84.97527,1.044,-1.266341,0.467,NA,NA,0,NA,NA,0,NA,NA,0,18.008,0.147,8,16.918,0.219,8,15.685,0.136,6,NA,NA,0,NA,NA,0
84.978115,0.653,-1.408398,0.522,16.443,0.13,13,17.562,0.195,13,NA,NA,0,16.966,0.198,16,16.041,0.205,16,15.649,0.309,12,NA,NA,0,NA,NA,0
84.982406,0.285,-1.439454,0.409,15.599,0.117,8,17.229,0.127,8,NA,NA,0,16.375,0.196,10,14.937,0.173,11,14.29,0.188,11,NA,NA,0,NA,NA,0
84.983202,0.508,-1.40292,0.585,17.501,0.296,1,17.985,0.332,1,NA,NA,0,17.666,0.319,10,16.528,0.235,10,15.934,0.048,4,NA,NA,0,NA,NA,0
84.985147,0.108,-1.386455,0.126,12.61,0.134,17,13.959,0.12,17,NA,NA,0,13.231,0.211,19,12.039,0.196,19,11.498,0.234,17,11.063,0.06,3,NA,NA,0
84.985367,0.609,-1.30933,0.322,15.708,0.124,17,16.636,0.118,17,NA,NA,0,16.133,0.187,18,15.348,0.182,18,14.947,0.213,15,NA,NA,0,NA,NA,0
84.988062,0.174,-1.50066,0.123,9.965,0.061,8,10.503,0.034,10,NA,NA,0,10.246,0.133,8,9.732,0.07,5,9.612,0.108,5,9.483,0.051,5,NA,NA,0
84.98985,0.208,-1.456612,0.273,NA,NA,0,NA,NA,0,NA,NA,0,18.117,0.193,1,17.251,0.173,1,NA,NA,0,NA,NA,0,NA,NA,0
84.991085,0.451,-1.168439,0.467,16.651,0.086,1,17.885,0.208,1,NA,NA,0,17.569,0.124,10,16.128,0.095,9,15.356,0.137,9,NA,NA,0,NA,NA,0
84.992894,0.76,-1.343863,0.608,17.101,0.127,6,17.939,0.282,6,NA,NA,0,17.67,0.246,13,16.722,0.156,12,16.336,0.225,9,NA,NA,0,NA,NA,0
84.993732,0.595,-1.197898,0.6,NA,NA,0,NA,NA,0,NA,NA,0,18.126,0.118,9,16.757,0.157,8,15.936,0.055,9,NA,NA,0,NA,NA,0
84.994096,0.481,-1.396042,0.442,15.891,0.162,14,17.289,0.21,14,NA,NA,0,16.535,0.18,16,15.26,0.22,16,14.549,0.279,14,NA,NA,0,NA,NA,0
84.997078,0.511,-1.352819,0.466,NA,NA,0,NA,NA,0,NA,NA,0,18.02,0.142,7,17.018,0.137,7,16.643,0.286,3,NA,NA,0,NA,NA,0
84.997171,0.44,-1.451622,0.436,16.002,0.115,7,17.365,0.111,7,NA,NA,0,16.731,0.194,10,15.357,0.147,10,14.621,0.207,10,NA,NA,0,NA,NA,0
84.997437,0.326,-1.300795,0.261,14.389,0.167,18,15.333,0.133,18,NA,NA,0,14.812,0.175,19,14.011,0.213,19,13.594,0.222,17,13.336,0.094,3,NA,NA,0
84.997547,0.359,-1.382666,0.227,14.697,0.129,18,15.575,0.158,18,NA,NA,0,15.085,0.145,18,14.319,0.183,18,13.979,0.216,15,13.626,0.256,1,NA,NA,0
84.998477,0.601,-1.291757,0.74,NA,NA,0,NA,NA,0,NA,NA,0,18.177,0.051,3,17.052,0.029,3,16.277,0.179,1,NA,NA,0,NA,NA,0
84.99931,0.941,-1.194617,0.739,NA,NA,0,NA,NA,0,NA,NA,0,18.144,0.152,8,16.794,0.148,8,16.268,0.278,8,NA,NA,0,NA,NA,0
85.001351,0.661,-1.247938,0.549,16.511,0.151,13,17.431,0.265,13,NA,NA,0,16.916,0.138,15,16.159,0.198,15,15.573,0.259,12,NA,NA,0,NA,NA,0
85.002758,0.19,-1.453837,0.23,NA,NA,0,NA,NA,0,NA,NA,0,18.372,0.062,3,16.938,0.104,3,16.366,0.252,1,NA,NA,0,NA,NA,0
85.004595,0.377,-1.313425,0.361,15.676,0.178,17,16.923,0.154,17,NA,NA,0,16.265,0.147,17,15.158,0.165,16,14.601,0.207,15,NA,NA,0,NA,NA,0
