radeg,raerr("),decdeg,decerr("),Johnson_V (V),Verr,Vnobs,Johnson_B (B),Berr,Bnobs,Sloan_u (SU),SUerr,SUnobs,Sloan_g (SG),SGerr,SGnobs,Sloan_r (SR),SRerr,SRnobs,Sloan_i (SI),SIerr,SInobs,Sloan_z (SZ),SZerr,SZnobs,PanSTARRS_Y (Y),Yerr,Ynobs
242.472086,0.167,-39.465262,0.253,13.612,0.033,6,15.12,0.031,6,NA,NA,0,14.348,0.026,5,13.006,0.061,5,12.289,0.055,5,11.618,0.046,1,NA,NA,0
242.472306,0.394,-39.823305,0.268,NA,NA,0,NA,NA,0,NA,NA,0,17.754,0.029,3,16.108,0.075,3,15.365,0.124,3,NA,NA,0,NA,NA,0
242.472439,0.415,-39.670925,0.555,NA,NA,0,NA,NA,0,NA,NA,0,18.592,0.216,1,17.031,0.156,1,16.464,0.247,1,NA,NA,0,NA,NA,0
242.47252,0.145,-39.772065,0.21,NA,NA,0,NA,NA,0,NA,NA,0,18.149,0.157,1,17.034,0.151,1,16.054,0.165,1,NA,NA,0,NA,NA,0
242.472589,0.173,-39.791274,0.314,16.794,0.107,1,17.997,0.186,1,NA,NA,0,17.579,0.162,3,16.309,0.042,3,15.507,0.127,1,NA,NA,0,NA,NA,0
242.473323,0.694,-39.786828,0.806,15.844,0.04,3,17.299,0.06,3,NA,NA,0,16.56,0.049,5,15.233,0.071,5,14.539,0.054,5,NA,NA,0,NA,NA,0
242.473492,0.038,-39.705661,0.304,NA,NA,0,NA,NA,0,NA,NA,0,17.963,0.147,1,16.927,0.141,1,NA,NA,0,NA,NA,0,NA,NA,0
242.473889,0.255,-39.817096,0.274,15.89,0.072,4,17.5,0.229,4,NA,NA,0,16.704,0.056,6,15.398,0.075,6,14.681,0.087,6,NA,NA,0,NA,NA,0
242.473985,0.337,-39.637607,0.322,16.491,0.102,4,17.801,0.117,4,NA,NA,0,17.24,0.173,5,15.808,0.047,5,15.111,0.068,5,NA,NA,0,NA,NA,0
242.474979,0.205,-39.696684,0.237,14.826,0.052,7,16.629,0.117,7,NA,NA,0,15.715,0.019,6,14.102,0.056,6,13.216,0.037,6,12.651,0.161,2,NA,NA,0
242.477358,0.368,-39.625441,0.247,16.91,0.122,4,17.663,0.189,4,NA,NA,0,17.333,0.112,4,16.327,0.048,4,15.888,0.096,3,NA,NA,0,NA,NA,0
242.477926,0.961,-39.832648,0.396,16.421,0.086,1,18.158,0.212,1,NA,NA,0,17.332,0.08,6,16.075,0.139,6,15.512,0.173,4,NA,NA,0,NA,NA,0
242.478209,0.478,-39.807972,0.341,NA,NA,0,NA,NA,0,NA,NA,0,17.692,0.155,3,16.979,0.253,3,16.367,0.327,2,NA,NA,0,NA,NA,0
242.480893,0.442,-39.659529,0.278,16.758,0.095,3,17.885,0.121,3,NA,NA,0,17.377,0.098,6,16.299,0.148,6,15.733,0.121,5,NA,NA,0,NA,NA,0
242.48295,0.017,-39.782932,0.192,NA,NA,0,NA,NA,0,NA,NA,0,18.089,0.15,1,16.997,0.148,1,16.562,0.26,1,NA,NA,0,NA,NA,0
242.483416,0.37,-39.818488,0.212,NA,NA,0,NA,NA,0,NA,NA,0,18.045,0.097,3,16.455,0.14,3,15.698,0.028,3,NA,NA,0,NA,NA,0
242.483691,0.42,-39.827254,0.286,16.547,0.097,1,18.278,0.244,1,NA,NA,0,17.408,0.163,6,15.903,0.104,6,15.276,0.118,6,NA,NA,0,NA,NA,0
242.483762,0.265,-39.723218,0.461,14.925,0.06,7,16.125,0.054,7,NA,NA,0,15.455,0.039,6,14.467,0.078,6,13.912,0.021,6,NA,NA,0,NA,NA,0
242.484228,0.457,-39.614052,0.341,16.825,0.16,1,17.872,0.271,1,NA,NA,0,17.812,0.209,5,16.361,0.087,5,15.736,0.032,2,NA,NA,0,NA,NA,0
242.484574,0.335,-39.56598,0.378,16.236,0.093,1,17.926,0.263,1,NA,NA,0,17.204,0.059,4,15.679,0.078,4,14.84,0.098,4,NA,NA,0,NA,NA,0
242.48678,0.507,-39.515477,0.353,NA,NA,0,NA,NA,0,NA,NA,0,17.865,0.137,3,16.378,0.103,3,15.826,0.128,3,NA,NA,0,NA,NA,0
242.486874,0.292,-39.533191,0.252,13.851,0.031,5,16.114,0.036,5,NA,NA,0,14.958,0.029,4,12.95,0.069,4,11.834,0.054,4,11.083,0.136,2,NA,NA,0
242.48804,0.337,-39.630368,0.176,NA,NA,0,NA,NA,0,NA,NA,0,17.912,0.122,2,16.118,0.061,2,15.178,0.084,2,NA,NA,0,NA,NA,0
242.488083,0.296,-39.753407,0.171,14.827,0.031,7,16.937,0.085,7,NA,NA,0,15.873,0.029,6,13.991,0.046,6,13.033,0.044,6,12.229,0.08,1,NA,NA,0
242.488391,0.305,-39.598384,0.313,16.283,0.098,1,18.121,0.32,1,NA,NA,0,17.298,0.075,6,15.855,0.077,6,15.138,0.237,6,NA,NA,0,NA,NA,0
242.489058,0.471,-39.715561,0.576,16.357,0.067,5,17.483,0.095,5,NA,NA,0,16.972,0.139,6,15.741,0.048,6,15.023,0.03,6,NA,NA,0,NA,NA,0
242.489111,0.275,-39.53835,0.325,NA,NA,0,NA,NA,0,NA,NA,0,17.603,0.158,4,15.433,0.056,4,14.316,0.062,4,NA,NA,0,NA,NA,0
242.489774,0.51,-39.623957,0.516,16.827,0.137,3,17.775,0.229,3,NA,NA,0,17.333,0.091,6,16.157,0.112,6,15.637,0.141,4,NA,NA,0,NA,NA,0
242.493745,0.311,-39.467121,0.273,15.193,0.05,5,17.475,0.077,5,NA,NA,0,16.335,0.061,5,14.236,0.078,5,13.042,0.063,5,NA,NA,0,NA,NA,0
