Dataset,Target Name,RA (J2000),Dec (J2000),Ref,Start Time,Stop Time,Exp Time,Instrument,Apertures,Filters/Gratings,Central Wavelength,Proposal ID,Release Date,Preview Name
OB6BB1010,V-SU-AUR,73.9974479,30.5670057,25,3/25/11 10:50,3/25/11 10:51,10.0,STIS,52X0.2,G430L,4300,11616,3/25/12 17:55,
OB6BB1030,V-SU-AUR,73.9974479,30.5670057,25,3/25/11 11:07,3/25/11 11:32,1489.2,STIS,0.2X0.2,E230M,2561,11616,3/25/12 18:07,OB6BB1030
OB6BB1Z8Q,V-SU-AUR,73.9974479,30.5670057,25,3/25/11 10:54,3/25/11 11:02,495.0,STIS,52X0.2,G230L,2376,11616,3/25/12 17:56,
OCLV02010,V-SZ-CHA,164.5698917,-77.2880722,1,3/15/15 2:26,3/15/15 2:26,2.0,STIS,52X2,G750L,7751,13775,3/16/16 15:02,OCLV02010
OCLV02030,V-SZ-CHA,164.5698917,-77.2880722,1,3/15/15 2:38,3/15/15 2:39,20.0,STIS,52X2,G430L,4300,13775,3/15/16 14:00,OCLV02030
OCLV02040,V-SZ-CHA,164.5698917,-77.2880722,1,3/15/15 2:47,3/15/15 3:11,1491.0,STIS,52X2,G230L,2376,13775,3/15/16 14:00,OCLV02040
OCLV02050,V-SZ-CHA,164.5698917,-77.2880722,1,3/15/15 3:41,3/15/15 4:36,3315.0,STIS,52X2,G140L,1425,13775,3/15/16 7:51,OCLV02050
ODGX09010,V-T-CRA,285.4949429,-36.9639992,0,10/2/18 15:51,10/2/18 16:31,2380.198,STIS,52X0.2,G230M,3055,15070,10/2/18 19:13,ODGX09010
OCLV03010,V-TW-HYA,165.4662779,-34.7047306,1,4/18/15 3:48,4/18/15 3:49,1.0,STIS,52X2,G750L,7751,13775,4/18/16 11:49,OCLV03010
OCLV03030,V-TW-HYA,165.4662779,-34.7047306,1,4/18/15 4:01,4/18/15 4:02,20.0,STIS,52X2,G430L,4300,13775,4/18/16 11:50,OCLV03030
OCLV03040,V-TW-HYA,165.4662779,-34.7047306,1,4/18/15 4:09,4/18/15 4:12,150.0,STIS,52X2,G230L,2376,13775,4/18/16 11:51,OCLV03040
OCLV03050,V-TW-HYA,165.4662779,-34.7047306,1,4/18/15 4:19,4/18/15 4:27,485.0,STIS,0.2X0.2,E140M,1425,13775,4/18/16 11:53,OCLV03050
OCLV03060,V-TW-HYA,165.4662779,-34.7047306,1,4/18/15 5:11,4/18/15 6:01,3005.0,STIS,0.2X0.2,E140M,1425,13775,4/18/16 11:55,OCLV03060
OB6BA6010,V-V836-TAU,75.7775823,25.3887722,25,2/5/11 11:07,2/5/11 11:08,60.0,STIS,52X0.2,G430L,4300,11616,2/5/12 13:08,
OB6BA6030,V-V836-TAU,75.7775823,25.3887722,25,2/5/11 11:26,2/5/11 11:49,1396.2,STIS,0.2X0.2,E230M,2561,11616,2/5/12 13:19,OB6BA6030
OB6BA6LAQ,V-V836-TAU,75.7775823,25.3887722,25,2/5/11 11:11,2/5/11 11:21,567.0,STIS,52X0.2,G230L,2376,11616,2/5/12 13:08,
OCY806010,V-VW-CHA,167.0061917,-77.7080139,1,1/23/16 5:27,1/23/16 5:29,25.0,STIS,52X2,G430L,4300,14193,1/23/17 9:27,OCY806010
OCY806020,V-VW-CHA,167.0061917,-77.7080139,1,1/23/16 5:34,1/23/16 5:35,2.0,STIS,52X2,G750L,7751,14193,1/23/17 9:27,OCY806020
OCY806030,V-VW-CHA,167.0061917,-77.7080139,1,1/23/16 5:43,1/23/16 6:11,1671.0,STIS,52X2,G230L,2376,14193,1/23/17 9:29,OCY806030
OCY806050,V-VW-CHA,167.0061917,-77.7080139,1,1/23/16 6:52,1/23/16 7:47,3298.0,STIS,52X2,G140L,1425,14193,1/23/17 12:44,OCY806050
OCY807010,V-VW-CHA,167.0061917,-77.7080139,1,1/25/16 5:05,1/25/16 5:07,25.0,STIS,52X2,G430L,4300,14193,1/25/17 9:25,OCY807010
OCY807020,V-VW-CHA,167.0061917,-77.7080139,1,1/25/16 5:12,1/25/16 5:13,2.0,STIS,52X2,G750L,7751,14193,1/25/17 9:25,OCY807020
OCY807030,V-VW-CHA,167.0061917,-77.7080139,1,1/25/16 5:21,1/25/16 5:49,1671.0,STIS,52X2,G230L,2376,14193,1/25/17 12:12,OCY807030
OCY807050,V-VW-CHA,167.0061917,-77.7080139,1,1/25/16 6:30,1/25/16 7:25,3298.0,STIS,52X2,G140L,1425,14193,1/25/17 13:16,OCY807050
OCY808010,V-VW-CHA,167.0061917,-77.7080139,1,1/27/16 3:07,1/27/16 3:09,25.0,STIS,52X2,G430L,4300,14193,1/27/17 12:27,OCY808010
OCY808020,V-VW-CHA,167.0061917,-77.7080139,1,1/27/16 3:14,1/27/16 3:15,2.0,STIS,52X2,G750L,7751,14193,1/27/17 12:27,OCY808020
OCY808030,V-VW-CHA,167.0061917,-77.7080139,1,1/27/16 3:23,1/27/16 3:51,1671.0,STIS,52X2,G230L,2376,14193,1/27/17 12:28,OCY808030
OCY808050,V-VW-CHA,167.0061917,-77.7080139,1,1/27/16 4:33,1/27/16 5:28,3298.0,STIS,52X2,G140L,1425,14193,1/27/17 12:31,OCY808050
OCY809010,V-VW-CHA,167.0061917,-77.7080139,1,1/29/16 2:47,1/29/16 2:49,25.0,STIS,52X2,G430L,4300,14193,1/29/17 12:44,OCY809010
OCY809020,V-VW-CHA,167.0061917,-77.7080139,1,1/29/16 2:54,1/29/16 2:55,2.0,STIS,52X2,G750L,7751,14193,1/29/17 12:44,OCY809020
OCY809030,V-VW-CHA,167.0061917,-77.7080139,1,1/29/16 3:03,1/29/16 3:31,1671.0,STIS,52X2,G230L,2376,14193,1/29/17 12:45,OCY809030
OCY809050,V-VW-CHA,167.0061917,-77.7080139,1,1/29/16 4:10,1/29/16 5:05,3298.0,STIS,52X2,G140L,1425,14193,1/29/17 12:38,OCY809050
OCY810010,V-VW-CHA,167.0061917,-77.7080139,1,3/11/16 4:54,3/11/16 4:55,25.0,STIS,52X2,G430L,4300,14193,3/11/17 12:38,OCY810010
OCY810020,V-VW-CHA,167.0061917,-77.7080139,1,3/11/16 5:01,3/11/16 5:02,2.0,STIS,52X2,G750L,7751,14193,3/11/17 12:39,OCY810020
OCY810030,V-VW-CHA,167.0061917,-77.7080139,1,3/11/16 5:10,3/11/16 5:38,1671.0,STIS,52X2,G230L,2376,14193,3/11/17 12:39,OCY810030
OCY810050,V-VW-CHA,167.0061917,-77.7080139,1,3/11/16 6:18,3/11/16 7:13,3298.0,STIS,52X2,G140L,1425,14193,3/11/17 12:42,OCY810050
O5EX07010,V1044-ORI,83.56825,-5.6125833,10,2/15/00 20:19,2/15/00 20:23,240.0,STIS,52X2,G230L,2376,8317,12/18/06 0:20,O5EX07010
O5EX07020,V1044-ORI,83.56825,-5.6125833,10,2/15/00 20:31,2/15/00 20:57,1555.0,STIS,52X2,G140L,1425,8317,12/18/06 2:51,O5EX07020
O8NS02010,V1068TAU,64.1168333,28.1266389,2,3/1/04 23:21,3/1/04 23:25,162.0,STIS,52X0.2,G430L,4300,9790,12/11/06 10:58,O8NS02010
O8NS02020,V1068TAU,64.1168333,28.1266389,2,3/1/04 23:31,3/2/04 0:02,1859.192,STIS,52X0.2,G140L,1425,9790,12/11/06 12:55,O8NS02020
O8NS03010,V1070TAU,64.9222917,27.8302778,2,2/4/04 17:01,2/4/04 17:05,162.0,STIS,52X0.2,G430L,4300,9790,12/15/06 19:23,O8NS03010
O8NS03020,V1070TAU,64.9222917,27.8302778,2,2/4/04 17:11,2/4/04 17:42,1859.171,STIS,52X0.2,G140L,1425,9790,12/15/06 20:44,O8NS03020
O8NS01010,V1098TAU,63.69975,27.8766111,2,9/20/03 11:59,9/20/03 12:02,162.0,STIS,52X0.2,G430L,4300,9790,12/11/06 4:40,O8NS01010
O8NS01020,V1098TAU,63.69975,27.8766111,2,9/20/03 12:08,9/20/03 12:39,1859.19,STIS,52X0.2,G140L,1425,9790,12/11/06 6:54,O8NS01020
OB6B20010,V2129-OPH,246.9178476,-24.3679424,25,10/9/11 5:17,10/9/11 5:18,50.0,STIS,52X0.2,G430L,4300,11616,10/9/12 11:48,
OB6B20030,V2129-OPH,246.9178476,-24.3679424,25,10/9/11 5:35,10/9/11 5:58,1422.2,STIS,0.2X0.2,E230M,2561,11616,10/9/12 11:52,OB6B20030
OB6B20040,V2129-OPH,246.9178476,-24.3679424,25,10/9/11 6:45,10/9/11 7:33,2855.863,STIS,0.2X0.2,E140M,1425,11616,10/9/12 11:54,OB6B20040
OB6B20050,V2129-OPH,246.9178476,-24.3679424,25,10/9/11 8:18,10/9/11 9:08,2997.169,STIS,0.2X0.2,E140M,1425,11616,10/9/12 11:56,OB6B20050
OB6B20L3Q,V2129-OPH,246.9178476,-24.3679424,25,10/9/11 5:21,10/9/11 5:29,500.0,STIS,52X0.2,G230L,2376,11616,10/9/12 11:48,
O8NS07010,V397AUR,74.0084583,30.3511389,2,1/20/04 2:44,1/20/04 2:48,162.0,STIS,52X0.2,G430L,4300,9790,12/17/06 1:51,O8NS07010
O8NS07020,V397AUR,74.0084583,30.3511389,2,1/20/04 2:54,1/20/04 3:25,1859.189,STIS,52X0.2,G140L,1425,9790,12/17/06 3:47,O8NS07020
O5E308010,V410-TAU,64.6299167,28.4545556,20,1/30/01 10:35,1/30/01 11:08,1999.7,STIS,0.2X0.06,E140M,1425,8157,1/30/02 11:08,O5E308010
O5E308020,V410-TAU,64.6299167,28.4545556,20,1/30/01 11:53,1/30/01 12:42,2920.01,STIS,0.2X0.06,E140M,1425,8157,1/30/02 12:42,O5E308020
O5E308030,V410-TAU,64.6299167,28.4545556,20,1/30/01 13:30,1/30/01 13:32,120.0,STIS,52X0.1,G430L,4300,8157,1/30/02 13:32,O5E308030
O5E308040,V410-TAU,64.6299167,28.4545556,20,1/30/01 13:38,1/30/01 14:12,2020.192,STIS,0.2X0.06,E140M,1425,8157,1/30/02 14:12,O5E308040
O5E308050,V410-TAU,64.6299167,28.4545556,20,1/30/01 15:06,1/30/01 15:50,2650.113,STIS,0.2X0.06,E140M,1425,8157,1/30/02 15:50,O5E308050
O5CF04010,V819-TAU,64.85975,28.4374167,9,8/31/00 19:40,8/31/00 20:19,2325.0,STIS,0.2X0.2,E230M,2707,8206,9/1/00 0:21,O5CF04010
O5CF04020,V819-TAU,64.85975,28.4374167,9,8/31/00 21:05,8/31/00 21:54,2923.0,STIS,0.2X0.2,E230M,1978,8206,9/1/00 2:14,O5CF04020
O5E309010,V819-TAU,64.85975,28.4374167,20,8/30/00 18:02,8/30/00 18:35,2000.172,STIS,0.2X0.06,E140M,1425,8157,8/30/01 18:35,O5E309010
O5E309020,V819-TAU,64.85975,28.4374167,20,8/30/00 19:21,8/30/00 20:10,2920.062,STIS,0.2X0.06,E140M,1425,8157,8/30/01 20:10,O5E309020
O5E309030,V819-TAU,64.85975,28.4374167,20,8/30/00 20:58,8/30/00 21:04,360.0,STIS,52X0.1,G430L,4300,8157,8/30/01 21:04,O5E309030
O5E309040,V819-TAU,64.85975,28.4374167,20,8/30/00 21:10,8/30/00 21:41,1820.089,STIS,0.2X0.06,E140M,1425,8157,8/30/01 21:41,O5E309040
O5E309050,V819-TAU,64.85975,28.4374167,20,8/30/00 22:34,8/30/00 23:18,2650.183,STIS,0.2X0.06,E140M,1425,8157,8/30/01 23:18,O5E309050
O8NS05010,V826TAU,68.0659167,18.0275278,2,9/8/03 15:01,9/8/03 15:04,162.0,STIS,52X0.2,G430L,4300,9790,12/16/06 9:00,O8NS05010
O8NS05020,V826TAU,68.0659167,18.0275278,2,9/8/03 15:10,9/8/03 15:41,1859.191,STIS,52X0.2,G140L,1425,9790,12/16/06 13:38,O8NS05020
O8NS04010,V827TAU,68.060625,18.3375,2,9/7/03 15:01,9/7/03 15:03,1.536,STIS,52X0.2,G430L,4300,9790,12/16/06 2:19,O8NS04010
O8NS04020,V827TAU,68.060625,18.3375,2,9/7/03 15:10,9/7/03 15:10,0.0,STIS,52X0.2,G140L,1425,9790,12/16/06 5:26,
O8NS40010,V827TAU,68.060625,18.3375,2,1/26/04 1:05,1/26/04 1:09,162.0,STIS,52X0.2,G430L,4300,9790,12/18/06 1:29,O8NS40010
O8NS40020,V827TAU,68.060625,18.3375,2,1/26/04 1:15,1/26/04 1:46,1859.18,STIS,52X0.2,G140L,1425,9790,12/18/06 4:56,O8NS40020
O8NS06010,V830TAU,68.29175,24.5620278,2,10/26/03 21:39,10/26/03 21:42,162.0,STIS,52X0.2,G430L,4300,9790,12/16/06 17:21,O8NS06010
O8NS06020,V830TAU,68.29175,24.5620278,2,10/26/03 21:48,10/26/03 22:19,1859.153,STIS,52X0.2,G140L,1425,9790,12/16/06 21:30,O8NS06020
O5E310010,V836-TAU,75.7775,25.3887778,20,2/14/01 5:49,2/14/01 6:22,2000.052,STIS,0.2X0.06,E140M,1425,8157,2/14/02 6:22,O5E310010
O5E310020,V836-TAU,75.7775,25.3887778,20,2/14/01 7:08,2/14/01 7:57,2920.082,STIS,0.2X0.06,E140M,1425,8157,2/14/02 7:57,O5E310020
O5E310030,V836-TAU,75.7775,25.3887778,20,2/14/01 8:44,2/14/01 8:51,360.0,STIS,52X0.1,G430L,4300,8157,2/14/02 8:51,O5E310030
O5E310040,V836-TAU,75.7775,25.3887778,20,2/14/01 8:57,2/14/01 9:27,1820.043,STIS,0.2X0.06,E140M,1425,8157,2/14/02 9:27,O5E310040
O5E310050,V836-TAU,75.7775,25.3887778,20,2/14/01 10:21,2/14/01 11:05,2650.153,STIS,0.2X0.06,E140M,1425,8157,2/14/02 11:05,O5E310050
OC2H01010,XYPER,57.4013496,38.9821111,1,10/12/12 17:41,10/12/12 17:45,200.0,STIS,0.2X0.2,G230LB,2375,12996,10/12/13 20:27,OC2H01010
OC2H01020,XYPER,57.4013496,38.9821111,1,10/12/12 17:50,10/12/12 18:17,1613.196,STIS,0.2X0.2,E140M,1425,12996,10/13/13 2:18,OC2H01020
OC2H01030,XYPER,57.4013496,38.9821111,1,10/12/12 19:01,10/12/12 19:47,2752.198,STIS,0.2X0.2,E140M,1425,12996,10/13/13 2:18,OC2H01030
OD7G02010,CD-33-10685,236.3035529,-34.2919083,2,7/26/17 13:47,7/26/17 13:48,60.0,STIS,52X0.2,G430L,4300,14604,7/26/18 22:35,OD7G02010
OD7G02020,CD-33-10685,236.3035529,-34.2919083,2,7/26/17 13:55,7/26/17 14:28,1965.0,STIS,52X0.2,G230L,2376,14604,7/26/18 22:35,OD7G02020
OD7G03010,TYC-7851-810-1,242.1278917,-38.4742417,2,7/29/17 14:57,7/29/17 14:59,60.0,STIS,52X0.2,G430L,4300,14604,7/30/18 2:34,OD7G03010
OD7G03020,TYC-7851-810-1,242.1278917,-38.4742417,2,7/29/17 15:05,7/29/17 15:38,1987.0,STIS,52X0.2,G230L,2376,14604,7/30/18 2:34,OD7G03020
OD7G01010,V-MY-LUP,240.1854583,-41.9253806,2,9/8/17 1:49,9/8/17 1:51,60.0,STIS,52X0.2,G430L,4300,14604,9/8/18 4:22,OD7G01010
OD7G01020,V-MY-LUP,240.1854583,-41.9253806,2,9/8/17 1:57,9/8/17 2:31,2027.0,STIS,52X0.2,G230L,2376,14604,9/8/18 10:43,OD7G01020
