radeg,raerr("),decdeg,decerr("),Johnson_V (V),Verr,Vnobs,Johnson_B (B),Berr,Bnobs,Sloan_u (SU),SUerr,SUnobs,Sloan_g (SG),SGerr,SGnobs,Sloan_r (SR),SRerr,SRnobs,Sloan_i (SI),SIerr,SInobs,Sloan_z (SZ),SZerr,SZnobs,PanSTARRS_Y (Y),Yerr,Ynobs
80.946187,0.422,1.568816,0.314,16.695,0.081,2,17.503,0.056,2,NA,NA,0,17.046,0.105,3,16.394,0.157,3,NA,NA,0,NA,NA,0,NA,NA,0
80.946428,0.913,1.501219,0.403,16.502,0.102,4,17.103,0.105,4,NA,NA,0,16.856,0.095,5,16.419,0.06,5,16.374,0.221,1,NA,NA,0,NA,NA,0
80.94644,0.475,1.455652,0.354,15.563,0.03,5,16.393,0.136,5,NA,NA,0,15.95,0.029,5,15.343,0.021,5,15.077,0.091,5,NA,NA,0,NA,NA,0
80.94657,0.2,1.622127,0.222,12.736,0.177,4,13.451,0.067,4,NA,NA,0,13.059,0.058,4,12.569,0.143,4,12.404,0.1,4,12.318,0.077,4,NA,NA,0
80.94822,0.676,1.580043,0.355,16.898,0.084,2,17.733,0.055,2,NA,NA,0,17.381,0.096,2,16.571,0.007,2,16.753,0.307,1,NA,NA,0,NA,NA,0
80.95124,0.044,1.658343,0.248,NA,NA,0,NA,NA,0,NA,NA,0,17.76,0.154,1,17.433,0.242,1,NA,NA,0,NA,NA,0,NA,NA,0
80.951419,0.188,1.714591,0.01,NA,NA,0,NA,NA,0,NA,NA,0,17.727,0.131,1,17.271,0.17,1,NA,NA,0,NA,NA,0,NA,NA,0
80.951911,0.317,1.553513,0.305,14.434,0.189,4,15.082,0.074,4,NA,NA,0,14.733,0.062,4,14.23,0.226,4,14.049,0.135,4,NA,NA,0,NA,NA,0
80.952426,0.485,1.440749,0.96,15.35,0.042,5,16.339,0.022,5,NA,NA,0,15.894,0.066,5,15.086,0.029,5,14.87,0.089,5,NA,NA,0,NA,NA,0
80.952686,0.302,1.589435,0.511,15.576,0.213,4,16.319,0.058,4,NA,NA,0,15.932,0.059,3,15.335,0.026,3,15.245,0.114,3,NA,NA,0,NA,NA,0
80.953166,0.386,1.653942,0.381,NA,NA,0,NA,NA,0,NA,NA,0,17.339,0.001,2,16.028,0.042,2,15.457,0.074,2,NA,NA,0,NA,NA,0
80.953761,0.739,1.748163,0.201,17.18,0.181,1,NA,NA,0,NA,NA,0,17.572,0.157,2,16.987,0.13,2,16.426,0.25,1,NA,NA,0,NA,NA,0
80.954214,0.382,1.507787,0.58,14.627,0.167,6,15.309,0.059,6,NA,NA,0,14.937,0.058,6,14.48,0.145,6,14.382,0.05,6,13.738,0.232,1,NA,NA,0
80.95543,0.417,1.782234,0.502,NA,NA,0,NA,NA,0,NA,NA,0,17.681,0.27,2,16.855,0.009,2,NA,NA,0,NA,NA,0,NA,NA,0
80.955641,0.31,1.613762,0.874,16.794,0.137,1,17.899,0.28,1,NA,NA,0,17.447,0.194,2,16.879,0.202,2,NA,NA,0,NA,NA,0,NA,NA,0
80.956961,0.591,1.776884,0.344,17.105,0.162,1,17.417,0.163,1,NA,NA,0,17.517,0.076,2,16.634,0.03,2,16.381,0.223,1,NA,NA,0,NA,NA,0
80.959185,0.142,1.548027,0.128,10.644,0.149,8,11.023,0.049,5,NA,NA,0,10.81,0.05,6,10.556,0.037,6,10.53,0.04,6,10.49,0.081,4,NA,NA,0
80.96047,0.483,1.439051,0.555,16.909,0.156,2,17.314,0.21,2,NA,NA,0,17.167,0.006,2,16.968,0.058,2,16.59,0.246,1,NA,NA,0,NA,NA,0
80.960588,0.5,1.429597,0.409,15.947,0.121,5,16.758,0.098,5,NA,NA,0,16.341,0.09,5,15.806,0.131,5,15.56,0.048,4,NA,NA,0,NA,NA,0
80.961318,0.437,1.593296,0.187,16.868,0.091,2,17.485,0.177,2,NA,NA,0,17.018,0.13,3,16.831,0.027,3,NA,NA,0,NA,NA,0,NA,NA,0
80.963977,0.614,1.436731,0.515,15.236,0.152,6,15.827,0.097,6,NA,NA,0,15.493,0.056,6,15.115,0.113,6,14.986,0.062,5,NA,NA,0,NA,NA,0
80.964151,0.8,1.632105,0.556,NA,NA,0,NA,NA,0,NA,NA,0,17.592,0.074,2,16.61,0.039,2,16.497,0.143,2,NA,NA,0,NA,NA,0
80.96466,0.43,1.457493,0.313,17.761,0.223,1,17.921,0.203,1,NA,NA,0,17.84,0.027,3,17.54,0.115,3,NA,NA,0,NA,NA,0,NA,NA,0
80.964984,0.389,1.757216,0.376,16.543,0.068,3,17.527,0.136,3,NA,NA,0,17.101,0.064,3,16.21,0.095,3,15.742,0.153,3,NA,NA,0,NA,NA,0
80.965413,0.231,1.800871,0.646,14.949,0.099,4,15.924,0.077,4,NA,NA,0,15.424,0.079,4,14.63,0.104,4,14.348,0.243,4,NA,NA,0,NA,NA,0
80.965994,0.474,1.441225,0.549,17.35,0.073,2,17.632,0.085,2,NA,NA,0,17.426,0.053,4,16.983,0.198,4,16.315,0.234,1,NA,NA,0,NA,NA,0
80.966325,0.38,1.428649,0.378,13.534,0.207,5,14.545,0.035,5,NA,NA,0,14.023,0.033,5,13.223,0.183,5,12.929,0.14,5,12.749,0.131,4,NA,NA,0
80.966554,0.336,1.527943,0.387,15.105,0.023,5,16.235,0.061,5,NA,NA,0,15.723,0.054,5,14.678,0.015,5,14.311,0.046,5,NA,NA,0,NA,NA,0
80.967303,0.234,1.608736,0.304,13.869,0.182,4,14.922,0.059,4,NA,NA,0,14.375,0.067,4,13.565,0.134,4,13.199,0.108,4,12.942,0.081,4,NA,NA,0
80.968594,0.362,1.656166,0.277,16.827,0.133,1,17.533,0.196,1,NA,NA,0,17.163,0.033,2,16.934,0.032,2,NA,NA,0,NA,NA,0,NA,NA,0
